CustomerId,PlanType,StartDate,EndDate,BillingAmount,AutoRenew
1104,Basic,2023-10-22,2025-11-10,9.99,1
4286,Free,2024-12-21,2025-12-25,9.99,1
3410,Family,2024-05-13,2025-06-30,9.99,0
2629,Free,2023-10-27,2025-10-23,9.99,0
361,Free,2023-11-02,2026-04-26,9.99,0
2639,Free,2024-07-13,2025-06-01,9.99,1
2398,Premium,2024-01-10,2026-02-08,9.99,0
4656,Family,2024-03-27,2025-06-05,9.99,0
1824,Basic,2024-10-05,2026-03-13,9.99,1
4788,Premium,2025-02-02,2025-06-30,9.99,1
984,Premium,2025-03-06,2025-11-21,9.99,1
637,Basic,2023-07-07,2025-12-31,9.99,1
3712,Premium,2023-07-21,2025-10-20,9.99,0
4634,Family,2024-09-16,2026-03-11,9.99,0
3745,Student,2023-10-20,2025-06-21,9.99,0
4453,Premium,2025-03-28,2025-06-02,9.99,1
2281,Family,2023-09-15,2025-12-23,9.99,1
2101,Basic,2024-06-01,2025-07-23,9.99,1
2930,Student,2024-11-16,2026-03-25,9.99,0
2284,Premium,2024-08-17,2025-10-23,9.99,0
4409,Free,2023-09-23,2025-09-13,9.99,0
2488,Basic,2023-12-25,2025-12-10,9.99,1
2655,Premium,2023-12-20,2025-06-18,9.99,1
3737,Student,2023-08-16,2025-07-15,9.99,1
1366,Family,2025-01-04,2025-06-29,9.99,0
1664,Family,2023-06-04,2025-06-26,9.99,1
4306,Student,2023-11-10,2025-07-24,9.99,0
1136,Student,2025-04-15,2026-03-05,9.99,0
1897,Free,2024-08-10,2025-10-08,9.99,0
1475,Free,2023-11-19,2025-09-11,9.99,1
4569,Student,2025-02-02,2025-08-13,9.99,1
3864,Free,2024-10-02,2025-10-28,9.99,1
4189,Free,2024-04-21,2026-03-11,9.99,0
1239,Student,2025-04-19,2026-01-06,9.99,1
2895,Free,2023-11-23,2026-03-07,9.99,0
4341,Family,2025-01-15,2025-08-04,9.99,0
1374,Basic,2023-08-25,2026-03-02,9.99,0
77,Basic,2023-12-05,2025-12-30,9.99,1
4178,Student,2024-02-01,2026-02-02,9.99,0
2800,Student,2024-10-03,2025-08-17,9.99,0
584,Premium,2023-12-29,2026-01-28,9.99,1
4835,Family,2024-03-01,2026-01-25,9.99,0
2987,Family,2023-06-16,2025-08-26,9.99,1
3449,Family,2024-10-30,2025-05-27,9.99,1
1146,Free,2024-01-08,2026-03-30,9.99,1
3656,Free,2023-11-22,2025-06-01,9.99,0
3016,Free,2024-08-08,2025-12-19,9.99,0
3862,Free,2024-01-04,2025-07-05,9.99,1
1627,Student,2025-03-18,2026-03-25,9.99,0
3588,Family,2025-02-14,2026-03-09,9.99,1
4548,Family,2024-01-28,2025-11-04,9.99,1
1646,Free,2024-09-12,2026-02-03,9.99,0
725,Family,2024-03-12,2025-09-26,9.99,1
4175,Family,2024-06-09,2025-11-11,9.99,0
2151,Basic,2025-02-03,2025-11-23,9.99,1
4956,Free,2023-06-02,2025-11-03,9.99,1
2444,Basic,2025-04-07,2025-10-07,9.99,0
351,Free,2024-09-12,2026-02-22,9.99,0
4384,Free,2025-02-09,2026-02-04,9.99,0
851,Basic,2023-08-03,2025-11-16,9.99,0
4975,Student,2024-08-03,2025-08-14,9.99,0
2944,Free,2024-07-09,2025-07-23,9.99,1
4592,Student,2024-06-01,2026-03-25,9.99,1
3370,Basic,2023-05-28,2026-01-17,9.99,1
2528,Student,2023-07-14,2025-07-31,9.99,0
2343,Free,2023-08-27,2025-08-16,9.99,1
2001,Basic,2024-04-20,2025-11-05,9.99,0
4200,Student,2024-10-03,2026-01-06,9.99,0
1329,Family,2023-07-15,2025-09-28,9.99,0
1611,Premium,2024-04-07,2025-08-03,9.99,0
4283,Basic,2023-05-25,2026-01-01,9.99,1
1295,Premium,2023-10-05,2025-08-01,9.99,1
1258,Basic,2023-12-07,2025-09-04,9.99,1
1641,Student,2024-10-13,2026-01-22,9.99,1
2170,Free,2023-11-21,2025-08-22,9.99,0
726,Student,2025-04-04,2026-03-18,9.99,1
3793,Premium,2024-03-16,2026-02-08,9.99,1
2706,Basic,2025-03-24,2026-01-31,9.99,1
2206,Free,2024-04-09,2026-03-25,9.99,1
1727,Basic,2024-11-16,2025-10-01,9.99,1
4509,Basic,2024-09-10,2025-07-23,9.99,1
2973,Family,2023-07-07,2026-04-15,9.99,1
1019,Premium,2024-02-20,2026-01-01,9.99,0
1178,Family,2024-04-11,2025-08-21,9.99,1
2846,Family,2024-01-30,2025-10-21,9.99,1
2385,Free,2025-03-03,2025-07-10,9.99,0
4773,Family,2025-03-31,2026-03-29,9.99,0
2903,Premium,2024-01-26,2026-01-25,9.99,0
3181,Family,2024-02-23,2026-01-17,9.99,1
1761,Student,2023-07-30,2026-02-17,9.99,0
1131,Family,2024-03-24,2026-03-25,9.99,1
386,Free,2023-12-22,2026-03-30,9.99,1
2219,Basic,2024-09-26,2025-10-16,9.99,1
81,Basic,2023-11-21,2025-06-20,9.99,0
2710,Basic,2023-10-09,2025-12-20,9.99,1
4432,Student,2024-08-29,2026-04-26,9.99,1
3720,Premium,2023-11-02,2026-01-24,9.99,0
954,Student,2023-05-04,2025-11-04,9.99,0
651,Premium,2023-11-14,2025-08-20,9.99,1
4558,Basic,2023-06-30,2025-12-26,9.99,0
4462,Basic,2024-11-27,2026-02-01,9.99,1
2460,Free,2024-03-12,2025-10-02,9.99,0
4634,Basic,2024-08-04,2026-04-23,9.99,1
4411,Free,2023-05-30,2025-10-20,9.99,0
3979,Basic,2023-09-22,2025-08-31,9.99,0
3195,Basic,2024-03-04,2025-07-21,9.99,0
3089,Free,2024-01-10,2025-06-20,9.99,1
1407,Free,2024-05-04,2025-11-06,9.99,0
240,Student,2024-07-15,2025-09-25,9.99,1
3330,Premium,2024-03-10,2026-01-22,9.99,0
4830,Student,2024-06-24,2025-09-01,9.99,1
3214,Premium,2023-08-05,2026-04-22,9.99,1
4694,Student,2025-01-26,2025-12-11,9.99,0
728,Premium,2023-07-07,2025-07-19,9.99,0
264,Student,2023-07-14,2025-12-14,9.99,1
1854,Basic,2024-03-27,2025-08-27,9.99,1
1692,Free,2023-07-17,2026-04-13,9.99,1
3745,Family,2024-06-27,2025-12-17,9.99,1
4627,Premium,2023-11-30,2025-12-08,9.99,0
927,Student,2025-04-05,2025-08-04,9.99,0
929,Family,2024-05-15,2025-06-08,9.99,0
754,Premium,2023-09-18,2026-01-07,9.99,1
4317,Free,2023-07-29,2026-02-01,9.99,1
625,Student,2024-12-02,2026-01-10,9.99,0
1912,Free,2023-07-01,2026-01-20,9.99,0
1156,Family,2025-03-02,2025-10-05,9.99,1
1916,Family,2025-01-16,2025-12-29,9.99,0
4171,Premium,2025-01-13,2026-01-17,9.99,0
1263,Family,2024-11-23,2026-02-12,9.99,0
2324,Student,2023-05-15,2026-02-16,9.99,0
3450,Basic,2024-02-08,2025-12-22,9.99,0
4389,Free,2024-07-22,2025-06-08,9.99,1
2708,Student,2024-07-01,2026-01-23,9.99,1
792,Premium,2025-04-21,2026-02-17,9.99,0
4711,Student,2024-11-10,2026-02-21,9.99,0
366,Free,2025-02-18,2026-01-03,9.99,0
2558,Premium,2025-01-05,2025-11-18,9.99,1
3918,Premium,2023-06-26,2025-12-01,9.99,1
4035,Basic,2024-06-24,2025-11-04,9.99,0
1461,Student,2023-11-18,2025-09-15,9.99,0
4976,Premium,2024-04-28,2025-08-02,9.99,0
4719,Free,2025-02-06,2025-09-12,9.99,1
701,Premium,2023-11-22,2025-11-18,9.99,0
3098,Free,2024-12-16,2025-06-26,9.99,0
1649,Basic,2024-11-21,2025-09-25,9.99,0
4500,Free,2023-07-11,2025-09-12,9.99,0
1936,Student,2024-07-19,2025-10-24,9.99,0
1077,Student,2025-02-17,2026-01-17,9.99,0
4156,Free,2024-08-27,2026-04-13,9.99,1
54,Premium,2024-10-26,2025-08-27,9.99,0
325,Free,2023-11-23,2025-10-22,9.99,1
2110,Student,2024-10-29,2026-03-20,9.99,1
2358,Family,2024-02-02,2026-04-05,9.99,0
1381,Basic,2024-01-20,2025-10-25,9.99,1
2492,Basic,2023-08-21,2026-01-24,9.99,1
4804,Premium,2024-12-23,2025-12-27,9.99,1
4939,Free,2023-10-23,2026-04-09,9.99,0
636,Premium,2024-07-25,2026-04-07,9.99,1
4212,Student,2024-07-14,2026-02-24,9.99,0
2190,Basic,2023-12-03,2025-08-10,9.99,0
2475,Family,2024-04-26,2026-03-04,9.99,0
1448,Student,2024-11-27,2026-03-27,9.99,1
4660,Family,2024-08-23,2026-02-03,9.99,1
3346,Free,2024-08-21,2026-01-23,9.99,0
517,Free,2024-05-30,2025-09-10,9.99,1
212,Basic,2024-05-18,2026-01-04,9.99,1
4735,Basic,2024-12-30,2025-09-26,9.99,1
3529,Student,2023-05-10,2025-08-03,9.99,1
1953,Student,2023-10-06,2025-11-06,9.99,0
774,Premium,2024-12-27,2025-07-14,9.99,1
4300,Student,2023-06-07,2026-01-22,9.99,1
4047,Premium,2024-10-06,2025-10-20,9.99,1
4656,Free,2024-06-28,2025-11-10,9.99,0
1999,Free,2025-02-25,2026-02-06,9.99,1
1881,Basic,2023-07-05,2025-10-28,9.99,0
4743,Premium,2023-11-13,2025-11-01,9.99,1
3667,Student,2024-01-13,2025-08-25,9.99,0
140,Free,2023-05-23,2026-03-29,9.99,1
4676,Student,2024-03-17,2025-07-12,9.99,0
623,Basic,2023-12-28,2025-07-13,9.99,0
1184,Premium,2024-11-09,2026-02-02,9.99,0
4146,Free,2023-08-23,2025-09-10,9.99,0
725,Student,2023-05-16,2025-06-29,9.99,0
3565,Student,2024-03-04,2025-10-16,9.99,1
2836,Student,2025-02-21,2025-08-20,9.99,1
479,Basic,2024-07-22,2025-12-12,9.99,1
4660,Premium,2024-09-09,2026-01-19,9.99,0
4411,Basic,2024-05-30,2026-01-15,9.99,0
3656,Premium,2023-06-10,2025-10-13,9.99,1
4111,Free,2024-01-01,2025-06-14,9.99,0
517,Premium,2024-09-03,2025-11-24,9.99,1
2821,Premium,2024-04-28,2025-12-21,9.99,1
3016,Family,2023-08-22,2026-01-30,9.99,0
4660,Family,2025-03-19,2025-08-29,9.99,1
1097,Student,2023-10-18,2025-10-04,9.99,0
2551,Family,2023-09-01,2025-12-16,9.99,1
4672,Student,2023-12-11,2026-01-06,9.99,0
882,Premium,2025-02-12,2025-06-07,9.99,0
3234,Basic,2024-10-25,2026-04-17,9.99,0
1872,Student,2024-12-20,2025-09-17,9.99,0
3381,Basic,2024-07-10,2026-02-26,9.99,0
985,Family,2025-01-11,2025-07-12,9.99,0
730,Premium,2023-12-11,2025-10-02,9.99,1
3555,Family,2023-10-24,2025-12-29,9.99,0
2390,Premium,2023-11-21,2026-03-27,9.99,0
4063,Basic,2023-07-19,2026-01-19,9.99,0
4983,Family,2023-06-17,2026-04-11,9.99,1
2815,Family,2024-12-01,2026-03-30,9.99,1
1239,Basic,2024-05-25,2025-11-07,9.99,0
497,Basic,2024-10-05,2025-11-04,9.99,0
3929,Family,2024-01-06,2026-02-28,9.99,0
2982,Student,2023-09-18,2025-08-20,9.99,1
1808,Student,2023-04-30,2026-01-18,9.99,0
2224,Free,2024-08-20,2026-03-25,9.99,0
3651,Family,2023-10-16,2025-12-18,9.99,1
834,Free,2025-04-24,2025-10-09,9.99,0
366,Family,2024-01-27,2025-10-01,9.99,1
1782,Family,2024-09-24,2025-06-01,9.99,1
1958,Premium,2023-11-10,2026-04-23,9.99,0
483,Premium,2024-04-04,2025-06-10,9.99,0
45,Student,2025-03-15,2025-12-18,9.99,1
2430,Free,2024-03-20,2025-09-18,9.99,1
108,Student,2024-10-31,2025-10-05,9.99,1
4934,Premium,2023-06-11,2025-12-13,9.99,0
436,Premium,2023-11-19,2026-01-11,9.99,0
2310,Premium,2024-01-20,2025-09-08,9.99,0
4800,Free,2024-11-17,2026-01-21,9.99,1
2563,Family,2024-12-23,2025-11-19,9.99,1
4423,Student,2023-11-10,2025-11-07,9.99,0
3940,Basic,2024-01-24,2025-06-24,9.99,1
984,Family,2024-11-24,2025-11-12,9.99,0
2749,Family,2024-10-03,2025-12-20,9.99,1
3782,Student,2023-12-04,2025-07-15,9.99,0
3654,Premium,2024-11-11,2026-02-06,9.99,1
2153,Premium,2025-01-16,2025-12-21,9.99,0
427,Family,2023-11-03,2025-11-30,9.99,1
1142,Family,2024-05-07,2025-09-04,9.99,1
1644,Free,2025-01-08,2025-07-01,9.99,1
297,Basic,2023-08-28,2026-01-04,9.99,1
1212,Student,2025-02-10,2025-06-11,9.99,0
4038,Family,2023-10-05,2025-05-29,9.99,1
987,Premium,2023-08-21,2026-03-15,9.99,1
3408,Family,2025-01-19,2025-10-13,9.99,0
4345,Premium,2025-02-05,2025-07-30,9.99,1
3324,Premium,2025-03-27,2025-08-05,9.99,0
3244,Premium,2024-09-14,2025-09-27,9.99,1
4187,Basic,2025-03-01,2025-09-24,9.99,1
4821,Basic,2025-02-14,2025-10-30,9.99,1
3632,Premium,2023-05-28,2025-09-20,9.99,1
2078,Student,2024-02-25,2025-10-07,9.99,0
943,Student,2024-08-12,2025-11-16,9.99,0
329,Family,2023-07-16,2026-01-12,9.99,1
4922,Premium,2023-08-17,2025-08-16,9.99,0
2150,Family,2023-10-05,2025-09-19,9.99,1
4339,Premium,2024-09-17,2025-11-28,9.99,1
504,Basic,2025-04-24,2026-04-10,9.99,1
4500,Free,2023-12-03,2025-07-28,9.99,0
4266,Family,2024-08-23,2025-10-09,9.99,0
4713,Family,2025-03-27,2025-05-27,9.99,1
3343,Family,2024-12-01,2026-03-29,9.99,1
3299,Premium,2024-11-14,2026-03-30,9.99,1
2382,Premium,2023-09-14,2025-11-24,9.99,0
53,Basic,2023-06-11,2025-08-22,9.99,1
1492,Basic,2024-06-07,2025-07-19,9.99,1
1500,Family,2023-12-21,2026-04-06,9.99,0
668,Student,2023-05-15,2026-03-10,9.99,1
420,Free,2024-05-03,2025-05-27,9.99,1
2401,Basic,2024-11-06,2025-08-11,9.99,0
3821,Student,2023-12-03,2025-12-09,9.99,0
158,Student,2023-10-03,2025-09-18,9.99,1
1348,Basic,2023-07-08,2025-06-28,9.99,1
3450,Premium,2025-02-08,2025-10-12,9.99,1
80,Basic,2023-11-24,2025-09-02,9.99,1
3529,Family,2024-04-06,2026-01-27,9.99,0
3523,Family,2024-08-27,2025-08-25,9.99,0
441,Student,2025-03-05,2026-02-22,9.99,0
4743,Free,2024-02-21,2025-09-24,9.99,1
304,Student,2024-08-07,2026-02-15,9.99,1
2097,Premium,2024-04-04,2026-03-19,9.99,1
764,Student,2024-05-31,2025-11-03,9.99,1
423,Basic,2025-02-13,2025-05-30,9.99,0
2618,Basic,2023-09-11,2026-04-23,9.99,1
4125,Free,2024-11-15,2026-01-08,9.99,0
199,Student,2023-09-07,2026-03-09,9.99,0
2173,Family,2024-02-05,2025-07-06,9.99,1
947,Premium,2023-05-28,2025-08-11,9.99,1
1949,Family,2025-01-26,2026-01-28,9.99,1
547,Family,2023-07-31,2025-08-19,9.99,0
4151,Family,2024-12-23,2026-01-21,9.99,1
2173,Basic,2025-03-31,2026-04-15,9.99,1
193,Premium,2023-10-28,2025-07-20,9.99,1
1166,Free,2023-06-03,2026-01-27,9.99,0
4307,Premium,2024-09-26,2025-09-07,9.99,0
1533,Free,2024-04-17,2025-10-05,9.99,0
3403,Premium,2025-01-02,2026-03-12,9.99,0
1171,Premium,2025-03-13,2026-04-02,9.99,0
1869,Free,2024-08-21,2025-12-14,9.99,0
343,Student,2025-02-17,2025-12-15,9.99,1
115,Family,2024-08-27,2025-08-31,9.99,0
1028,Premium,2024-11-15,2025-05-31,9.99,1
2914,Free,2023-07-27,2025-11-14,9.99,1
233,Family,2024-06-18,2026-03-06,9.99,0
4423,Basic,2025-03-26,2025-12-29,9.99,1
1124,Student,2023-10-24,2025-08-08,9.99,1
4666,Free,2024-12-10,2025-07-15,9.99,0
3566,Basic,2023-05-09,2025-07-16,9.99,1
4367,Premium,2023-12-13,2025-07-08,9.99,0
3930,Premium,2025-01-19,2026-01-15,9.99,0
2113,Basic,2024-03-11,2026-01-26,9.99,0
3123,Student,2024-07-13,2025-09-01,9.99,0
2947,Free,2024-05-11,2026-03-04,9.99,1
3105,Free,2024-09-15,2025-07-21,9.99,1
1164,Premium,2024-02-27,2025-10-08,9.99,0
2539,Student,2025-04-16,2025-09-21,9.99,0
2939,Premium,2024-12-26,2025-05-27,9.99,0
1761,Family,2024-10-21,2025-09-07,9.99,1
2984,Free,2024-08-21,2025-06-07,9.99,0
1636,Basic,2025-01-20,2025-10-19,9.99,1
131,Basic,2023-11-13,2025-06-30,9.99,1
2898,Student,2024-04-14,2025-11-16,9.99,1
4997,Family,2023-06-18,2025-09-29,9.99,1
3410,Free,2024-06-07,2025-09-21,9.99,0
722,Family,2023-10-24,2025-08-14,9.99,0
2408,Premium,2024-02-10,2025-08-29,9.99,0
4795,Premium,2023-05-18,2026-04-13,9.99,1
3541,Student,2024-01-26,2025-09-17,9.99,1
811,Basic,2024-06-26,2025-09-10,9.99,0
2,Family,2024-05-12,2025-09-13,9.99,0
963,Basic,2023-09-26,2025-07-02,9.99,1
200,Basic,2023-09-09,2025-12-22,9.99,1
773,Basic,2024-12-20,2026-03-30,9.99,0
200,Family,2023-12-16,2025-07-15,9.99,1
3625,Premium,2024-04-01,2025-06-06,9.99,0
1083,Student,2023-09-21,2026-01-21,9.99,1
3534,Basic,2023-09-29,2026-04-18,9.99,1
3105,Student,2023-11-16,2025-12-27,9.99,0
4220,Student,2024-07-18,2025-06-16,9.99,0
2049,Basic,2023-07-06,2025-11-15,9.99,1
2808,Student,2024-04-18,2025-06-08,9.99,1
4652,Premium,2025-01-22,2025-07-29,9.99,1
3743,Free,2024-02-11,2025-05-27,9.99,1
4852,Student,2024-11-24,2025-06-30,9.99,0
1382,Premium,2024-04-29,2026-04-23,9.99,1
3210,Premium,2024-06-11,2025-12-31,9.99,0
1734,Student,2023-09-30,2025-10-24,9.99,1
3321,Family,2024-07-29,2025-06-13,9.99,0
336,Free,2024-09-08,2026-01-09,9.99,0
1133,Premium,2023-11-18,2026-03-05,9.99,1
1713,Student,2024-04-19,2025-10-15,9.99,1
1680,Student,2024-12-25,2025-09-26,9.99,0
1734,Premium,2024-01-19,2026-04-20,9.99,1
706,Premium,2023-11-29,2026-03-20,9.99,0
4380,Student,2023-07-16,2025-07-22,9.99,0
3061,Free,2024-04-02,2025-09-24,9.99,1
3361,Premium,2023-11-15,2026-01-01,9.99,1
813,Family,2023-06-06,2026-03-25,9.99,0
4028,Premium,2024-02-22,2026-03-02,9.99,1
712,Free,2024-03-12,2025-09-09,9.99,0
845,Premium,2024-04-17,2025-12-06,9.99,0
4215,Student,2024-07-22,2025-10-10,9.99,1
1025,Premium,2024-06-01,2025-08-06,9.99,0
228,Premium,2023-12-20,2025-07-09,9.99,1
3098,Family,2024-12-16,2026-03-18,9.99,0
4276,Basic,2024-03-09,2026-03-24,9.99,1
4040,Basic,2025-03-31,2025-11-27,9.99,0
1023,Basic,2023-06-06,2026-01-15,9.99,1
3676,Free,2023-12-15,2025-06-30,9.99,0
1371,Student,2023-07-22,2025-08-03,9.99,0
2098,Family,2024-12-09,2025-06-27,9.99,1
4040,Family,2024-07-27,2025-06-23,9.99,1
3699,Premium,2023-08-23,2025-06-02,9.99,1
2278,Family,2024-12-10,2026-03-03,9.99,1
764,Free,2023-06-10,2026-04-15,9.99,0
1778,Basic,2023-09-28,2025-12-03,9.99,1
1499,Student,2023-10-30,2026-01-14,9.99,0
1645,Free,2024-10-26,2025-10-19,9.99,1
4061,Student,2023-09-15,2025-08-08,9.99,1
774,Premium,2024-10-03,2026-03-16,9.99,1
2542,Premium,2023-09-11,2025-11-24,9.99,0
4322,Premium,2023-11-16,2026-01-17,9.99,0
4766,Basic,2023-12-15,2026-04-12,9.99,1
155,Basic,2024-03-15,2025-11-07,9.99,1
2110,Premium,2025-03-18,2026-03-17,9.99,0
2425,Basic,2025-04-26,2025-06-18,9.99,1
1891,Student,2025-03-06,2026-03-07,9.99,0
4595,Free,2025-04-15,2026-03-19,9.99,0
2246,Family,2024-05-05,2025-06-06,9.99,0
2905,Premium,2025-03-29,2025-07-16,9.99,0
2578,Basic,2024-02-27,2026-03-03,9.99,1
688,Basic,2024-02-07,2026-04-14,9.99,1
2770,Free,2024-10-30,2026-02-02,9.99,1
4375,Premium,2024-09-14,2026-03-05,9.99,0
1916,Student,2023-12-16,2026-03-13,9.99,0
4241,Family,2025-02-04,2026-02-08,9.99,0
3688,Premium,2023-06-28,2025-08-03,9.99,1
4905,Premium,2025-04-08,2025-11-09,9.99,1
3931,Premium,2023-11-01,2025-07-25,9.99,1
530,Premium,2024-05-26,2026-04-26,9.99,0
4447,Family,2024-12-06,2026-02-26,9.99,1
3891,Basic,2024-02-19,2025-07-27,9.99,1
1831,Premium,2024-04-04,2025-09-07,9.99,1
3308,Student,2024-06-14,2026-03-21,9.99,1
2720,Student,2025-01-24,2025-05-30,9.99,1
3708,Family,2025-02-28,2026-01-26,9.99,0
1208,Premium,2023-10-22,2025-09-08,9.99,0
2044,Family,2024-07-28,2025-12-14,9.99,0
574,Family,2025-03-26,2026-04-09,9.99,1
4062,Student,2023-12-23,2025-10-25,9.99,0
3431,Basic,2025-02-19,2026-01-18,9.99,1
708,Premium,2024-06-18,2025-10-21,9.99,0
4440,Basic,2025-02-05,2026-01-30,9.99,0
1967,Family,2025-01-02,2025-05-31,9.99,1
3050,Premium,2023-09-28,2025-10-12,9.99,0
3770,Free,2024-11-03,2026-01-10,9.99,0
4439,Family,2025-04-22,2025-09-10,9.99,1
2920,Free,2024-05-08,2025-06-03,9.99,0
1306,Premium,2025-01-10,2026-03-15,9.99,1
3626,Premium,2024-11-24,2025-12-19,9.99,1
2551,Family,2023-11-19,2026-01-09,9.99,0
2383,Free,2024-04-23,2025-06-26,9.99,1
3490,Student,2023-09-06,2026-02-18,9.99,1
2574,Student,2024-06-22,2025-08-10,9.99,0
3953,Free,2023-08-21,2025-12-19,9.99,0
1120,Student,2023-12-29,2026-01-06,9.99,0
2169,Family,2024-10-19,2026-02-17,9.99,1
4149,Premium,2024-03-07,2026-01-07,9.99,1
390,Basic,2024-02-23,2025-06-11,9.99,1
1870,Family,2024-06-30,2025-06-08,9.99,1
4619,Basic,2023-07-09,2025-06-22,9.99,1
3936,Free,2025-03-02,2025-10-25,9.99,0
2129,Free,2024-07-04,2025-11-07,9.99,0
2524,Family,2024-11-02,2025-11-13,9.99,1
3554,Free,2023-05-12,2026-01-20,9.99,0
3976,Basic,2024-04-17,2025-08-14,9.99,1
1743,Student,2025-02-15,2025-06-27,9.99,0
111,Premium,2023-05-08,2025-10-21,9.99,1
4146,Premium,2023-10-25,2026-04-13,9.99,1
1358,Basic,2023-07-10,2025-07-08,9.99,0
1971,Basic,2024-12-07,2026-01-27,9.99,1
3010,Family,2024-03-28,2025-07-21,9.99,1
1062,Basic,2024-05-17,2025-09-03,9.99,0
876,Student,2023-09-30,2025-06-04,9.99,0
3105,Free,2024-07-02,2026-01-12,9.99,0
4753,Premium,2024-09-25,2025-08-20,9.99,1
2078,Basic,2024-06-09,2026-02-22,9.99,0
1063,Free,2024-03-23,2026-02-28,9.99,0
486,Premium,2025-02-04,2025-07-24,9.99,0
584,Family,2024-05-08,2025-09-09,9.99,0
1572,Basic,2023-10-12,2025-11-06,9.99,0
4282,Premium,2024-04-01,2025-05-28,9.99,0
4900,Free,2025-01-15,2025-07-22,9.99,0
657,Family,2023-10-06,2025-12-21,9.99,1
4117,Student,2023-11-22,2025-07-13,9.99,0
1594,Family,2024-10-17,2025-09-20,9.99,1
2766,Family,2024-03-21,2025-11-23,9.99,1
4578,Basic,2024-07-23,2025-09-30,9.99,1
3881,Premium,2025-02-23,2026-04-18,9.99,1
3084,Family,2024-05-31,2025-06-12,9.99,0
3316,Premium,2024-02-09,2025-10-29,9.99,1
4002,Premium,2024-11-19,2026-03-29,9.99,0
3315,Basic,2025-03-21,2026-02-02,9.99,1
1652,Basic,2025-03-26,2025-06-28,9.99,1
2631,Basic,2024-12-01,2026-03-13,9.99,0
2144,Premium,2024-05-11,2025-05-31,9.99,0
96,Basic,2024-08-05,2025-11-10,9.99,1
347,Basic,2023-09-23,2025-10-22,9.99,0
1305,Premium,2024-08-28,2026-04-16,9.99,0
3130,Free,2023-09-11,2026-04-13,9.99,1
3799,Free,2023-09-02,2026-01-03,9.99,0
1564,Family,2024-11-07,2025-07-30,9.99,0
2553,Premium,2023-06-19,2025-09-02,9.99,1
2633,Premium,2023-11-15,2025-12-12,9.99,1
1649,Free,2023-05-20,2026-03-25,9.99,0
1804,Student,2023-05-28,2025-08-06,9.99,0
607,Family,2024-03-09,2025-06-16,9.99,0
2556,Premium,2024-02-19,2025-09-25,9.99,0
1244,Family,2024-02-25,2025-09-24,9.99,0
4404,Student,2024-01-11,2026-04-03,9.99,1
684,Free,2025-04-02,2025-11-08,9.99,0
1347,Family,2023-06-01,2025-09-16,9.99,0
857,Premium,2024-09-19,2026-03-25,9.99,1
1286,Student,2023-11-11,2026-02-20,9.99,0
2612,Student,2023-06-15,2025-09-08,9.99,1
1732,Free,2024-06-04,2026-03-09,9.99,0
4919,Student,2023-10-18,2026-01-21,9.99,0
2977,Student,2024-03-09,2026-01-11,9.99,1
4412,Free,2023-08-22,2026-04-06,9.99,1
1738,Basic,2025-03-03,2025-08-24,9.99,1
4105,Free,2023-10-09,2025-07-19,9.99,0
777,Free,2024-12-29,2026-01-03,9.99,0
4477,Basic,2023-08-05,2025-06-30,9.99,0
4616,Premium,2023-12-25,2025-11-08,9.99,1
2560,Basic,2025-04-21,2025-09-01,9.99,0
4953,Free,2024-03-03,2026-03-31,9.99,0
330,Free,2024-12-03,2026-03-25,9.99,0
3416,Student,2023-10-18,2026-03-31,9.99,1
967,Free,2024-12-24,2026-01-29,9.99,1
4977,Basic,2023-07-14,2025-11-09,9.99,0
120,Premium,2023-05-31,2025-09-28,9.99,1
4036,Basic,2023-06-24,2026-02-23,9.99,0
1345,Family,2023-05-16,2025-11-30,9.99,1
4834,Free,2023-11-03,2026-04-08,9.99,0
4127,Free,2023-12-11,2025-12-28,9.99,0
399,Premium,2024-09-23,2026-04-11,9.99,1
3876,Family,2023-08-11,2026-04-06,9.99,0
2616,Free,2023-11-06,2025-12-13,9.99,0
2016,Family,2025-01-09,2025-08-17,9.99,1
3165,Student,2024-12-02,2025-06-04,9.99,0
2984,Basic,2024-11-13,2026-01-17,9.99,1
3091,Basic,2024-09-27,2025-06-24,9.99,0
1633,Family,2025-01-14,2026-01-22,9.99,0
1040,Student,2024-04-18,2025-06-03,9.99,1
4646,Free,2025-04-06,2026-04-09,9.99,1
4717,Basic,2025-01-25,2026-04-04,9.99,1
233,Free,2025-01-27,2026-02-11,9.99,0
4636,Basic,2024-01-30,2026-03-18,9.99,1
3420,Student,2024-01-16,2026-02-17,9.99,1
1737,Student,2024-09-04,2025-09-28,9.99,0
3263,Family,2023-10-06,2025-08-27,9.99,0
2761,Student,2024-08-18,2026-04-22,9.99,1
2305,Free,2024-06-30,2025-07-16,9.99,1
3037,Student,2025-02-06,2025-09-13,9.99,1
1552,Student,2024-11-02,2026-03-19,9.99,0
1593,Family,2024-10-19,2025-12-04,9.99,1
3210,Premium,2024-06-29,2025-10-06,9.99,1
4058,Basic,2025-04-19,2026-02-08,9.99,0
4561,Premium,2025-03-07,2025-09-11,9.99,1
4618,Family,2024-06-23,2026-02-10,9.99,1
4206,Premium,2025-02-28,2026-02-26,9.99,1
1783,Free,2023-10-16,2026-03-09,9.99,1
3878,Basic,2024-02-01,2025-12-06,9.99,1
3095,Family,2024-11-28,2025-07-29,9.99,1
